movie_id,movie_name,genre,release_date,rating,box_office,imdb_rating,budget,multigenre,multilanguage,multicompany,multicountry,Country,Year,runtime,Nominations,Wins
20526,TRON: Legacy,"Adventure, Action, Science Fiction",2010-12-10,6.3,400062763.0,,170000000.0,yes,no,yes,no,,,,,
44009,Another Year,"Comedy, Drama",2010-11-05,7.0,19722766.0,,8000000.0,yes,no,yes,no,,,,,
42888,How Do You Know,"Comedy, Drama, Romance",2010-12-17,4.9,48668907.0,,120000000.0,yes,no,yes,no,,,,,
46829,Barney's Version,"Comedy, Drama",2010-10-26,7.2,,,30000000.0,yes,no,no,yes,,,,,
44129,The Company Men,Drama,2010-10-21,6.4,,,15000000.0,no,no,yes,no,,,,,
41283,Faster,"Crime, Drama, Action, Thriller",2010-11-23,6.1,35626958.0,,24000000.0,yes,no,yes,no,,,,,
27585,Rabbit Hole,Drama,2010-12-16,6.8,,,5000000.0,no,no,no,no,,,,,
39451,Little Fockers,"Comedy, Romance",2010-12-21,5.5,310650585.0,,100000000.0,yes,no,yes,no,,,,,
33870,Mao's Last Dancer,"Drama, Romance",2009-10-01,6.8,23914731.0,,25000000.0,yes,yes,no,no,,,,,
42297,Burlesque,"Drama, Romance",2010-11-23,6.9,89519773.0,,55000000.0,yes,no,no,no,,,,,
46689,Waste Land,Documentary,2010-01-24,7.6,,,1500000.0,no,yes,yes,yes,,,,,
23830,Last Night,"Drama, Romance",2010-05-11,6.1,,,7000000.0,yes,no,yes,yes,,,,,
40805,The Green Hornet,"Action, Crime, Comedy",2011-01-12,5.5,227817248.0,,120000000.0,yes,yes,yes,no,,,,,
49009,The Way Back,"Drama, Adventure, History",2010-09-03,6.8,24172201.0,,30000000.0,yes,yes,yes,yes,,,,,
46528,The Warrior's Way,"Adventure, Fantasy, Action, Western, Thriller",2010-12-02,6.3,,,42000000.0,yes,yes,no,yes,,,,,
23047,Season of the Witch,"Adventure, Fantasy, Action",2011-01-07,5.2,91627228.0,,40000000.0,yes,yes,yes,no,,,,,
49849,Cowboys & Aliens,"Action, Science Fiction, Thriller, Western",2011-07-29,5.4,174822325.0,,163000000.0,yes,no,yes,no,,,,,
44564,The Dilemma,"Comedy, Drama",2011-01-13,5.2,69721966.0,,70000000.0,yes,no,yes,no,,,,,
51876,Limitless,"Thriller, Mystery, Science Fiction",2011-03-08,7.1,161849455.0,,27000000.0,yes,yes,yes,no,,,,,
43947,I Spit on Your Grave,"Thriller, Crime, Horror",2010-06-17,6.3,,,2000000.0,yes,no,yes,no,,,,,
41630,No Strings Attached,"Comedy, Romance",2011-01-21,6.1,149228077.0,,25000000.0,yes,no,yes,no,,,,,
50348,The Lincoln Lawyer,"Crime, Drama, Thriller",2011-03-17,7.0,86752352.0,,40000000.0,yes,no,yes,no,,,,,
48171,The Rite,"Drama, Thriller, Horror",2011-01-28,5.8,96560591.0,,37000000.0,yes,yes,yes,yes,,,,,
45272,Country Strong,"Drama, Romance",2010-12-22,5.9,20529194.0,,15000000.0,yes,no,yes,no,,,,,
48138,Unknown,"Action, Mystery, Thriller",2011-02-16,6.5,135710029.0,,30000000.0,yes,yes,yes,yes,,,,,
48340,Sanctum,"Action, Thriller",2011-02-03,5.8,108609310.0,,30000000.0,yes,no,yes,yes,,,,,
50204,Burke & Hare,"Comedy, Thriller",2010-10-29,6.1,,,10000000.0,yes,no,yes,no,,,,,
43552,Vanishing on 7th Street,"Mystery, Horror, Thriller",2010-09-11,4.8,,,10000000.0,yes,no,yes,no,,,,,
39513,Paul,"Adventure, Comedy, Science Fiction",2011-02-14,6.5,97984015.0,,40000000.0,yes,no,yes,yes,,,,,
4704,At Long Last Love,"Comedy, Music, Romance",1975-03-01,5.6,,,6000000.0,yes,no,yes,no,,,,,
47327,Drive Angry,"Fantasy, Thriller, Action, Crime",2011-02-24,5.3,40909909.0,,50000000.0,yes,no,yes,no,,,,,
44896,Rango,"Animation, Comedy, Family, Western, Adventure",2011-03-02,6.6,245724603.0,,135000000.0,yes,no,yes,no,,,,,
50725,Take Me Home Tonight,"Comedy, Drama, Romance",2011-03-04,6.2,,,19000000.0,yes,no,yes,yes,,,,,
38050,The Adjustment Bureau,"Science Fiction, Thriller, Romance",2011-03-03,6.5,127869379.0,,50200000.0,yes,no,yes,no,,,,,
27582,The Mechanic,"Action, Thriller, Crime",2011-01-13,6.3,76130093.0,,40000000.0,yes,no,yes,no,,,,,
48988,Hall Pass,Comedy,2011-02-25,5.4,86157237.0,,36000000.0,no,no,yes,no,,,,,
49494,The Eagle,"Adventure, Drama",2011-02-08,5.9,37989684.0,,25000000.0,yes,no,yes,no,,,,,
46529,I Am Number Four,"Action, Thriller, Science Fiction, Adventure",2011-02-18,5.9,149878437.0,,50000000.0,yes,yes,yes,no,,,,,
44943,Battle: Los Angeles,"Action, Science Fiction",2011-03-08,5.5,,,70000000.0,yes,no,yes,no,,,,,
50546,Just Go with It,"Romance, Comedy",2011-02-10,6.3,214945591.0,,80000000.0,yes,no,yes,no,,,,,
49730,Red Riding Hood,"Fantasy, Thriller, Horror",2011-03-11,5.7,90260376.0,,42000000.0,yes,no,yes,yes,,,,,
38322,"Big Mommas: Like Father, Like Son","Crime, Comedy, Action",2011-02-16,5.3,82686066.0,,32000000.0,yes,no,yes,no,,,,,
45132,Super,"Comedy, Action, Drama",2010-09-09,6.6,,,2500000.0,yes,no,yes,no,,,,,
45612,Source Code,"Thriller, Science Fiction, Mystery",2011-03-30,7.1,147332697.0,,32000000.0,yes,no,yes,yes,,,,,
23629,Sucker Punch,"Action, Fantasy, Thriller",2011-03-24,5.9,89792502.0,,82000000.0,yes,yes,yes,no,,,,,
58232,Chalet Girl,"Comedy, Romance",2011-02-02,6.4,,,8000000.0,yes,yes,yes,yes,,,,,
49018,Insidious,"Horror, Thriller",2010-09-13,6.8,99557032.0,,1500000.0,yes,no,yes,yes,,,,,
55725,Win Win,"Drama, Comedy",2011-03-18,6.7,,,10831173.0,yes,no,yes,no,,,,,
44898,The Time That Remains,"Drama, History, Foreign",2009-08-12,6.3,,,6500000.0,yes,yes,yes,yes,,,,,
60307,Diary of a Wimpy Kid: Rodrick Rules,"Family, Comedy",2011-03-25,6.3,72526996.0,,21000000.0,yes,no,yes,no,,,,,
53172,Henry's Crime,"Crime, Comedy",2010-01-14,5.8,,,12000000.0,yes,no,yes,no,,,,,
50359,Hop,"Animation, Comedy, Family",2011-03-30,5.5,183953723.0,,63000000.0,yes,yes,yes,no,,,,,
73191,The Nutcracker,"Family, Fantasy, Music",1993-11-24,5.6,,,19000000.0,yes,no,no,no,,,,,
50456,Hanna,"Action, Thriller, Adventure",2011-04-07,6.5,63782078.0,,30000000.0,yes,yes,yes,yes,,,,,
49012,Arthur,"Comedy, Romance",2011-04-08,5.3,,,40000000.0,yes,no,no,no,,,,,
41446,Scream 4,"Horror, Mystery",2011-04-11,6.1,97138686.0,,40000000.0,yes,no,no,no,,,,,
46195,Rio,"Animation, Adventure, Comedy, Family",2011-04-03,6.5,483866518.0,,90000000.0,yes,yes,yes,no,,,,,
57695,La Princesse de Montpensier,"Action, Drama, History, Romance",2010-11-03,6.4,,,14734000.0,yes,no,no,yes,,,,,
62215,Melancholia,"Drama, Science Fiction",2011-05-26,7.0,,,7400000.0,yes,no,yes,yes,,,,,
10195,Thor,"Adventure, Fantasy, Action",2011-04-21,6.6,449326618.0,,150000000.0,yes,no,no,no,,,,,
56780,Atlas Shrugged Part I,"Drama, Thriller, Science Fiction, Mystery",2011-04-14,5.0,,,15000000.0,yes,no,no,no,,,,,
55787,Water for Elephants,"Drama, Romance",2011-03-15,6.7,117094902.0,,38000000.0,yes,yes,yes,no,,,,,
51497,Fast Five,"Action, Thriller, Crime",2011-04-20,7.1,626137675.0,,125000000.0,yes,yes,yes,no,,,,,
46738,Incendies,"Drama, War, Mystery",2010-09-04,7.9,,,6800000.0,yes,yes,yes,yes,,,,,
43959,Soul Surfer,"Family, Action, Drama",2011-04-08,6.9,47120948.0,,18000000.0,yes,no,yes,no,,,,,
49022,Something Borrowed,"Comedy, Drama, Romance",2011-05-05,5.9,65100369.0,,35000000.0,yes,no,yes,no,,,,,
55721,Bridesmaids,"Comedy, Romance",2011-04-28,6.5,288383523.0,,32500000.0,yes,no,yes,no,,,,,
46849,Eye of the Dolphin,Drama,2007-08-24,7.1,,,2500000.0,no,no,yes,no,,,,,
50780,The Beaver,Drama,2011-02-11,6.2,,,21000000.0,no,no,yes,yes,,,,,
1865,Pirates of the Caribbean: On Stranger Tides,"Adventure, Action, Fantasy",2011-05-14,6.4,1045713802.0,,380000000.0,yes,yes,yes,no,,,,,
59436,Midnight in Paris,"Fantasy, Comedy, Romance",2011-05-11,7.4,151672318.0,,30000000.0,yes,yes,yes,yes,,,,,
8967,The Tree of Life,"Drama, Fantasy",2011-05-18,6.5,58386787.0,,32000000.0,yes,no,yes,no,,,,,
45243,The Hangover Part II,Comedy,2011-05-25,6.2,586764305.0,,80000000.0,no,yes,yes,no,,,,,
57276,Pina,Documentary,2011-02-24,7.3,,,4317946.0,no,yes,yes,yes,,,,,
49950,The Roommate,"Thriller, Drama, Horror",2011-02-04,5.3,40492652.0,,16000000.0,yes,no,yes,no,,,,,
44945,Trust,"Crime, Drama, Thriller",2010-09-10,6.6,,,9500000.0,yes,no,yes,no,,,,,
49444,Kung Fu Panda 2,"Animation, Family",2011-05-25,6.7,665692281.0,,150000000.0,yes,no,no,no,,,,,
49538,X-Men: First Class,"Action, Science Fiction, Adventure",2011-05-24,7.1,352616690.0,,160000000.0,yes,yes,yes,no,,,,,
52505,The Other Woman,Drama,2010-10-28,6.0,196710396.0,,30000000.0,no,no,yes,no,,,,,
45658,Everything Must Go,"Comedy, Drama, Romance",2010-10-15,6.0,,,5000000.0,yes,no,yes,no,,,,,
55347,Beginners,"Drama, Romance, Comedy",2010-09-11,6.8,,,3200000.0,yes,yes,yes,no,,,,,
37686,Super 8,"Thriller, Science Fiction, Mystery",2011-06-08,6.6,260095986.0,,50000000.0,yes,no,yes,no,,,,,
44912,Green Lantern,"Adventure, Action, Thriller, Science Fiction",2011-06-16,5.1,237201172.0,,200000000.0,yes,no,yes,no,,,,,
58224,Mr. Popper's Penguins,"Comedy, Family",2011-06-17,5.7,187361754.0,,55000000.0,yes,no,yes,no,,,,,
52449,Bad Teacher,Comedy,2011-05-16,5.4,216197492.0,,20000000.0,no,no,yes,no,,,,,
35688,Why Did I Get Married Too?,"Comedy, Romance",2010-04-02,6.1,60673972.0,,20000000.0,yes,no,yes,no,,,,,
38356,Transformers: Dark of the Moon,"Action, Science Fiction, Adventure",2011-06-28,6.1,1123794079.0,,195000000.0,yes,no,yes,no,,,,,
59861,Larry Crowne,"Comedy, Romance, Drama",2011-06-30,5.7,75055070.0,,30000000.0,yes,no,yes,no,,,,,
38319,Your Highness,Comedy,2011-04-08,5.2,28013733.0,,49900000.0,no,no,yes,no,,,,,
60062,Judy Moody and the Not Bummer Summer,"Comedy, Family",2011-06-10,5.1,,,20000000.0,yes,no,yes,no,,,,,
22907,Takers,"Action, Crime, Drama, Thriller",2010-08-26,6.1,69055695.0,,32000000.0,yes,no,no,no,,,,,
38317,Zookeeper,"Comedy, Romance, Family",2011-07-06,5.3,169852759.0,,80000000.0,yes,no,yes,no,,,,,
51540,Horrible Bosses,"Comedy, Crime",2011-07-08,6.4,209838559.0,,35000000.0,yes,no,yes,no,,,,,
49013,Cars 2,"Animation, Family, Adventure, Comedy",2011-06-11,5.8,559852396.0,,200000000.0,yes,yes,yes,no,,,,,
67109,Delhi Belly,"Action, Comedy, Foreign",2011-07-01,7.0,,,4090000.0,yes,yes,no,no,,,,,
59860,Monte Carlo,"Adventure, Comedy, Romance",2011-07-01,6.0,39782683.0,,20000000.0,yes,no,yes,yes,,,,,
12445,Harry Potter and the Deathly Hallows: Part 2,"Family, Fantasy, Adventure",2011-07-07,7.9,1341511219.0,,125000000.0,yes,no,yes,yes,,,,,
64690,Drive,"Drama, Action, Thriller, Crime",2011-08-06,7.4,76319533.0,,15000000.0,yes,no,yes,no,,,,,
58882,Snow Flower and the Secret Fan,"Drama, History",2011-07-15,5.3,,,134005.0,yes,yes,no,no,,,,,
1771,Captain America: The First Avenger,"Action, Adventure, Science Fiction",2011-07-22,6.6,370569774.0,,140000000.0,yes,yes,yes,no,,,,,
50646,"Crazy, Stupid, Love.","Comedy, Drama, Romance",2011-07-29,7.0,145051197.0,,50000000.0,yes,no,no,no,,,,,
51828,One Day,"Drama, Romance",2011-03-02,7.0,59389433.0,,15000000.0,yes,no,yes,yes,,,,,
67913,The Guard,"Action, Comedy, Thriller, Crime",2011-07-07,6.8,,,6000000.0,yes,yes,yes,no,,,,,
41513,The Smurfs,"Animation, Family, Adventure, Comedy, Fantasy",2011-07-29,5.5,563749323.0,,110000000.0,yes,no,yes,no,,,,,
43935,Dylan Dog: Dead of Night,"Action, Comedy, Horror, Mystery, Science Fiction, Thriller",2011-03-16,4.5,,,20000000.0,yes,yes,yes,no,,,,,
50544,Friends with Benefits,"Romance, Comedy",2011-07-21,6.5,149542245.0,,35000000.0,yes,no,yes,no,,,,,
55846,Blitz,"Crime, Action, Thriller",2011-05-20,6.0,,,15774948.0,yes,no,yes,yes,,,,,
59968,Our Idiot Brother,"Comedy, Drama",2011-08-26,5.9,25804448.0,,10000000.0,yes,no,yes,no,,,,,
63943,West Is West,Comedy,2010-10-19,6.3,,,3837625.0,no,yes,yes,no,,,,,
61791,Rise of the Planet of the Apes,"Thriller, Action, Drama, Science Fiction",2011-08-03,7.0,481800873.0,,93000000.0,yes,no,yes,no,,,,,
49520,The Change-Up,Comedy,2011-08-05,5.9,75450437.0,,52000000.0,no,no,yes,no,,,,,
50014,The Help,Drama,2011-08-09,7.9,216639112.0,,25000000.0,no,no,yes,yes,,,,,
55779,Final Destination 5,"Horror, Mystery",2011-08-12,5.9,157887643.0,,47000000.0,yes,yes,yes,no,,,,,
60309,The Conspirator,"Crime, Drama, History",2010-09-10,6.2,,,25000000.0,yes,no,yes,no,,,,,
55465,A Very Harold & Kumar Christmas,Comedy,2011-11-04,6.0,36192775.0,,19000000.0,no,no,yes,no,,,,,
46261,Don't Be Afraid of the Dark,"Fantasy, Horror, Thriller",2010-11-06,5.4,38269529.0,,25000000.0,yes,no,yes,yes,,,,,
58151,Fright Night,"Horror, Comedy",2011-08-18,6.0,41002607.0,,17000000.0,yes,no,no,yes,,,,,
55420,Another Earth,"Drama, Science Fiction",2011-07-22,6.8,,,100000.0,yes,no,no,no,,,,,
44835,Hesher,Drama,2010-01-22,6.7,,,7000000.0,no,no,yes,no,,,,,
52015,Stake Land,"Drama, Horror, Action, Thriller, Science Fiction",2010-09-30,6.2,,,650000.0,yes,no,yes,no,,,,,
48289,The Debt,"Drama, Thriller",2010-04-11,6.2,45636368.0,,20000000.0,yes,yes,yes,no,,,,,
62835,Colombiana,"Action, Thriller, Crime, Drama",2011-07-27,6.5,63458440.0,,40000000.0,yes,yes,yes,no,,,,,
43942,Freakonomics,Documentary,2010-10-01,6.7,,,3000000.0,no,no,yes,no,,,,,
37430,Conan the Barbarian,"Adventure, Fantasy, Action",2011-08-17,5.2,63523283.0,,90000000.0,yes,no,yes,no,,,,,
51588,Prom,Comedy,2011-04-29,5.7,,,8000000.0,no,no,yes,no,,,,,
55720,A Better Life,Drama,2011-06-24,7.0,,,10000000.0,no,yes,yes,no,,,,,
65055,Shark Night,"Horror, Thriller",2011-09-02,4.9,41363927.0,,28000000.0,yes,yes,no,no,,,,,
39538,Contagion,"Drama, Thriller, Science Fiction",2011-09-08,6.2,136515867.0,,60000000.0,yes,yes,yes,yes,,,,,
64639,Straw Dogs,"Drama, Thriller",2011-09-16,5.5,,,25000000.0,yes,no,no,no,,,,,
60308,Moneyball,Drama,2011-09-22,7.0,110206216.0,,50000000.0,no,no,yes,no,,,,,
47760,Restless,"Drama, Romance",2011-09-16,6.3,,,8000000.0,yes,no,yes,no,,,,,
24428,The Avengers,"Science Fiction, Action, Adventure",2012-04-25,7.4,1518812988.0,,220000000.0,yes,no,yes,no,,,,,
48231,A Dangerous Method,"Drama, Thriller",2011-09-30,6.2,30519436.0,,15000000.0,yes,no,yes,yes,,,,,
59440,Warrior,"Action, Drama",2011-09-09,7.7,23308615.0,,25000000.0,yes,no,yes,no,,,,,
10316,The Ides of March,Drama,2011-09-24,6.5,76338111.0,,12500000.0,no,no,yes,no,,,,,
74725,Kill List,"Horror, Thriller, Crime",2011-09-02,6.0,,,500000.0,yes,yes,yes,no,,,,,
49021,Killer Elite,"Action, Adventure, Thriller",2011-09-23,6.1,57084522.0,,66000000.0,yes,no,yes,yes,,,,,
40807,50/50,"Comedy, Drama",2011-09-30,7.0,41097853.0,,8000000.0,yes,no,yes,no,,,,,
74643,The Artist,"Drama, Comedy, Romance",2011-05-15,7.3,133432856.0,,15000000.0,yes,no,yes,yes,,,,,
64720,Take Shelter,"Thriller, Drama",2011-11-25,7.1,,,5000000.0,yes,no,yes,no,,,,,
42707,Road to Nowhere,"Mystery, Thriller",2011-04-13,5.0,,,5000000.0,yes,no,no,no,,,,,
56401,The Music Never Stopped,Drama,2011-03-18,7.3,,,4000000.0,no,no,yes,no,,,,,
39254,Real Steel,"Action, Science Fiction, Drama",2011-09-28,6.6,299268508.0,,110000000.0,yes,no,yes,yes,,,,,
68817,Footloose,"Drama, Music, Romance",2011-10-06,6.4,80038660.0,,24000000.0,yes,no,yes,no,,,,,
60935,The Thing,"Horror, Science Fiction, Mystery, Thriller",2011-10-12,6.0,31505287.0,,35000000.0,yes,yes,yes,yes,,,,,
71859,We Need to Talk About Kevin,"Drama, Thriller",2011-09-28,7.4,,,7000000.0,yes,no,yes,yes,,,,,
52451,The Three Musketeers,"Adventure, Action, Thriller",2011-08-31,5.6,132274484.0,,75000000.0,yes,no,yes,yes,,,,,
49530,In Time,"Action, Thriller, Science Fiction",2011-10-27,6.7,173930596.0,,40000000.0,yes,no,yes,no,,,,,
44754,Margaret,Drama,2011-09-30,6.1,,,14000000.0,no,no,yes,no,,,,,
50839,Margin Call,"Thriller, Drama",2011-09-28,6.7,,,3500000.0,yes,no,yes,no,,,,,
58233,Johnny English Reborn,"Crime, Adventure, Action, Comedy, Thriller",2011-09-15,6.0,160078586.0,,45000000.0,yes,yes,no,yes,,,,,
59965,Abduction,"Thriller, Action, Mystery",2011-09-22,5.6,82087155.0,,35000000.0,yes,no,yes,no,,,,,
53487,This Must Be the Place,Drama,2011-10-01,6.7,,,25000000.0,no,yes,yes,yes,,,,,
76025,Shame,Drama,2011-10-02,7.0,,,6500000.0,no,no,yes,no,,,,,
63492,What's Your Number?,"Comedy, Romance",2011-09-30,6.2,30426096.0,,20000000.0,yes,no,yes,no,,,,,
45610,Machine Gun Preacher,"Action, Thriller, Crime",2011-09-23,6.4,,,30000000.0,yes,yes,yes,no,,,,,
61891,Anonymous,"Drama, History, Thriller",2011-10-21,6.3,,,30000000.0,yes,no,yes,yes,,,,,
59108,Tower Heist,"Action, Comedy",2011-11-02,5.8,152930623.0,,75000000.0,yes,no,yes,no,,,,,
88794,J. Edgar,"Drama, Crime, History",2011-11-09,6.0,84920539.0,,35000000.0,yes,no,yes,no,,,,,
73499,The Double,"Action, Drama, Crime",2011-10-27,5.8,,,17000000.0,yes,no,yes,no,,,,,
17578,The Adventures of Tintin,"Adventure, Animation, Mystery",2011-10-25,6.7,373993951.0,,130000000.0,yes,no,yes,yes,,,,,
44826,Hugo,"Adventure, Drama, Family",2011-11-22,7.0,185770160.0,,170000000.0,yes,no,yes,yes,,,,,
70578,Trespass,"Crime, Drama, Thriller",2011-10-13,5.4,,,36000000.0,yes,no,yes,no,,,,,
37958,Immortals,"Fantasy, Action, Drama",2011-11-10,5.7,226904017.0,,75000000.0,yes,yes,yes,no,,,,,
71880,Jack and Jill,Comedy,2011-11-11,4.0,149673788.0,,79000000.0,no,no,yes,no,,,,,
62630,The Devil's Double,"Drama, Action, Thriller, Crime, War",2011-02-11,6.5,,,19100000.0,yes,no,yes,yes,,,,,
60422,Another Happy Day,"Comedy, Drama",2011-11-18,6.2,,,4000000.0,yes,yes,no,no,,,,,
9364,Wuthering Heights,"Drama, Romance",2011-09-05,6.0,,,8000000.0,yes,no,yes,no,,,,,
65057,The Descendants,"Comedy, Drama",2011-09-09,6.7,177243185.0,,20000000.0,yes,no,yes,no,,,,,
60420,Like Crazy,"Drama, Romance",2011-10-28,6.5,,,250000.0,yes,no,yes,no,,,,,
64328,The Muppets,"Comedy, Family, Music",2011-11-22,6.5,165184237.0,,45000000.0,yes,no,no,no,,,,,
50619,The Twilight Saga: Breaking Dawn - Part 1,"Adventure, Fantasy, Romance",2011-03-15,5.8,712205856.0,,110000000.0,yes,yes,yes,no,,,,,
57212,War Horse,"Drama, War",2011-12-25,7.0,177584879.0,,66000000.0,yes,yes,yes,no,,,,,
23514,The Rum Diary,"Drama, Comedy",2011-10-13,5.6,30134958.0,,45000000.0,yes,yes,yes,no,,,,,
75900,My Week with Marilyn,Drama,2011-10-17,6.6,35057696.0,,6400000.0,no,no,yes,no,,,,,
70590,Singham,"Drama, Action, Crime",2011-07-22,7.0,,,3062000.0,yes,yes,no,no,,,,,
20002,Chandni Chowk To China,"Action, Adventure, Comedy, Drama",2009-01-16,5.3,,,10500000.0,yes,yes,no,no,,,,,
64685,Extremely Loud & Incredibly Close,Drama,2011-12-24,6.9,55247881.0,,40000000.0,no,no,yes,no,,,,,
75622,Rampart,"Crime, Drama",2011-11-23,5.3,,,12000000.0,yes,no,yes,no,,,,,
65759,Happy Feet Two,"Animation, Comedy, Family",2011-11-17,5.8,159196259.0,,130000000.0,yes,no,yes,no,,,,,
56601,The Perfect Game,"Drama, Family",2010-04-01,6.3,,,12500000.0,yes,no,yes,no,,,,,
70074,Bullet to the Head,"Action, Crime, Thriller",2013-01-31,5.2,,,55000000.0,yes,no,yes,yes,,,,,
76163,The Expendables 2,"Action, Adventure, Thriller",2012-08-08,6.1,314975955.0,,100000000.0,yes,no,yes,no,,,,,
43546,Bathing Beauty,"Comedy, Music",1944-07-01,7.0,,,2361000.0,yes,yes,no,no,,,,,
70160,The Hunger Games,"Science Fiction, Adventure, Fantasy",2012-03-12,6.9,694394724.0,,75000000.0,yes,no,yes,no,,,,,
49026,The Dark Knight Rises,"Action, Crime, Drama, Thriller",2012-07-16,7.6,1084939099.0,,250000000.0,yes,no,yes,no,,,,,
49040,The Bourne Legacy,"Action, Thriller",2012-08-08,6.0,276144750.0,,130000000.0,yes,yes,yes,no,,,,,
58574,Sherlock Holmes: A Game of Shadows,"Adventure, Action, Crime, Mystery",2011-11-22,7.0,543848418.0,,125000000.0,yes,no,yes,no,,,,,
101173,Coriolanus,"Drama, Thriller",2011-02-14,5.9,,,7700000.0,yes,no,yes,yes,,,,,
57157,Young Adult,"Comedy, Drama",2011-12-16,5.6,22939027.0,,12000000.0,yes,no,yes,no,,,,,
62838,New Year's Eve,"Comedy, Romance",2011-12-08,5.7,142044638.0,,56000000.0,yes,no,no,no,,,,,
56292,Mission: Impossible - Ghost Protocol,"Action, Thriller, Adventure",2011-12-07,6.8,694713380.0,,145000000.0,yes,yes,yes,yes,,,,,
74465,We Bought a Zoo,"Drama, Comedy, Family",2011-12-22,6.5,120081841.0,,50000000.0,yes,no,yes,no,,,,,
65754,The Girl with the Dragon Tattoo,"Thriller, Crime, Mystery, Drama",2011-12-14,7.2,232617430.0,,90000000.0,yes,no,yes,yes,,,,,
73873,Albert Nobbs,Drama,2011-12-21,6.2,,,8000000.0,no,yes,no,yes,,,,,
79777,In the Land of Blood and Honey,"Drama, Romance, War",2011-12-23,5.8,,,10000000.0,yes,yes,no,no,,,,,
77866,Contraband,"Thriller, Action, Drama, Crime",2012-01-12,6.1,96262212.0,,25000000.0,yes,no,yes,yes,,,,,
62837,Dolphin Tale,"Drama, Family",2011-09-23,6.6,95932565.0,,37000000.0,yes,no,yes,no,,,,,
71688,The Iron Lady,"History, Drama",2011-12-30,6.2,115890699.0,,13000000.0,yes,no,yes,yes,,,,,
38541,The Divide,"Horror, Science Fiction, Drama",2011-03-13,5.7,,,3000000.0,yes,no,yes,yes,,,,,
75174,The Grey,"Action, Drama, Thriller",2012-01-26,6.4,79781695.0,,25000000.0,yes,no,yes,yes,,,,,
49527,Man on a Ledge,"Action, Thriller, Crime",2012-01-13,6.2,47636031.0,,42000000.0,yes,no,yes,no,,,,,
70435,Haywire,"Action, Thriller",2011-11-06,5.6,34513760.0,,23000000.0,yes,yes,yes,yes,,,,,
74998,Seeking Justice,"Action, Drama, Thriller",2011-09-02,5.8,,,17000000.0,yes,no,yes,no,,,,,
72431,Red Tails,"Drama, Action, Adventure, History, War",2012-01-19,5.9,50365498.0,,58000000.0,yes,yes,yes,no,,,,,
77338,Intouchables,"Drama, Comedy",2011-11-02,8.2,,,13000000.0,yes,yes,yes,no,,,,,
54054,One for the Money,"Action, Comedy, Crime",2012-01-26,5.3,38080789.0,,40000000.0,yes,no,yes,no,,,,,
80591,W.E.,"Drama, Romance",2011-09-01,5.8,,,15000000.0,yes,yes,yes,no,,,,,
58428,The Innkeepers,"Horror, Thriller",2011-12-01,5.4,,,750000.0,yes,no,yes,no,,,,,
78698,Big Miracle,"Adventure, Drama, Romance",2012-02-02,6.6,24719215.0,,40000000.0,yes,no,yes,yes,,,,,
65086,The Woman in Black,"Drama, Horror, Thriller",2012-02-01,6.1,128955898.0,,17000000.0,yes,no,yes,yes,,,,,
59961,Safe House,"Action, Thriller",2012-02-09,6.3,208076205.0,,85000000.0,yes,yes,yes,no,,,,,
72570,The Vow,"Drama, Romance",2012-02-05,7.0,196114570.0,,30000000.0,yes,no,yes,no,,,,,
72545,Journey 2: The Mysterious Island,"Adventure, Action, Science Fiction",2012-01-19,5.8,335260290.0,,79000000.0,yes,no,yes,no,,,,,
71676,Ghost Rider: Spirit of Vengeance,"Action, Fantasy, Thriller",2011-12-10,4.7,132563930.0,,57000000.0,yes,no,yes,yes,,,,,
72213,Courageous,Drama,2011-09-30,6.8,35185884.0,,1000000.0,no,no,yes,no,,,,,
73937,The Big Year,Comedy,2011-10-13,5.6,,,41000000.0,no,no,yes,no,,,,,
75674,Act of Valor,"Action, Thriller, War",2012-02-24,6.3,82497035.0,,12000000.0,yes,yes,yes,no,,,,,
59962,This Means War,"Action, Comedy, Romance",2012-02-14,5.9,156491279.0,,65000000.0,yes,no,yes,no,,,,,
49529,John Carter,"Action, Adventure, Science Fiction",2012-03-07,6.1,284139100.0,,260000000.0,yes,no,no,no,,,,,
77949,The Awakening,"Horror, Thriller",2011-08-17,6.3,,,4798235.0,yes,yes,yes,no,,,,,
63493,The Ledge,"Drama, Thriller",2011-05-06,5.9,,,10000000.0,yes,no,yes,yes,,,,,
64688,21 Jump Street,"Action, Comedy, Crime",2012-03-12,6.7,201585328.0,,42000000.0,yes,no,yes,no,,,,,
81796,Lockout,"Action, Thriller, Science Fiction",2012-04-12,5.8,32948113.0,,20000000.0,yes,no,yes,no,,,,,
81390,A Lonely Place to Die,"Adventure, Action, Thriller, Crime",2011-04-09,6.2,,,4000000.0,yes,yes,yes,no,,,,,
61984,Space Battleship Yamato,Science Fiction,2010-12-01,6.3,,,12000000.0,no,no,yes,no,,,,,
81025,Salmon Fishing in the Yemen,Drama,2011-09-10,6.3,34564651.0,,5000000.0,no,no,yes,no,,,,,
57165,Wrath of the Titans,Adventure,2012-03-27,5.5,301970083.0,,150000000.0,no,no,yes,yes,,,,,
10679,Iron Sky,"Action, Comedy, Science Fiction",2012-03-10,5.6,,,7500000.0,yes,yes,yes,yes,,,,,
71552,American Reunion,Comedy,2012-04-04,6.1,234989584.0,,50000000.0,no,no,no,no,,,,,
